pdb,ligand_file,chembl_id,tanimoto_index,smiles
2y5h,1lpg_ligand_similar_252,CHEMBL1760668,0.63253,C1(CCC1)(CCNC(=O)c1n(c2ccc(cc2c1)C#N)Cc1cc(ccc1OC)C(F)(F)F)O
2y5h,1lpg_ligand_similar_254,CHEMBL144571,0.632353,c1([nH]c2c(c1)cc(cc2)O)C(=O)NCc1ccc(C(=O)O)cc1
2y5h,1lpg_ligand_similar_259,CHEMBL1556682,0.631206,O=C(N(Cc1ccccc1)C)c1[nH]c2c(c1C)cc(OC)cc2
2y5h,1lpg_ligand_similar_26,CHEMBL314549,0.805556,n1(c(cc2c1cccc2O)C(=O)NCc1cc(OC)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_261,CHEMBL3182093,0.630952,O=C(NCCc1cc(OCC)c(OCC)cc1)c1n(c2c(c1)cccc2)Cc1nc(cc(c1)C)C
2y5h,1lpg_ligand_similar_262,CHEMBL248104,0.630952,C1(c2c3cc(ccc3[nH]c2C(=O)NC1)OCc1ccccc1)C
2y5h,1lpg_ligand_similar_268,CHEMBL1520011,0.627586,O=C(Nc1ccc(OCC)cc1)c1n(c2c(c1)cc(cc2)C)C
2y5h,1lpg_ligand_similar_269,CHEMBL33185,0.627451,c1ccc2c(c1OC)cc(n2Cc1ccc(cc1)Cl)CNC(=O)CC
2y5h,1lpg_ligand_similar_272,CHEMBL329418,0.626761,n1(c(cc2c1ccc(c2)O)C(=O)O)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_273,CHEMBL3187848,0.626506,O=C(NCCc1cc(OCC)c(OCC)cc1)c1n(c2c(c1)cccc2)Cc1nc(ccc1)C
2y5h,1lpg_ligand_similar_276,CHEMBL3086010,0.625767,c1c(n(Cc2ccc(cc2)Cl)c2c1cccc2)C(=O)N1CCC(CC1)C(=O)NCCc1ccc(cc1)OC
2y5h,1lpg_ligand_similar_277,CHEMBL396712,0.625731,c1(c(cc2c(c1)c1c([nH]2)C(=O)NCC1)C)OCc1ccccc1
2y5h,1lpg_ligand_similar_278,CHEMBL3923298,0.625,COc1ccc2[nH]c(cc2c1)C(=O)NCCCCC(=O)Nc1ccccc1N
2y5h,1lpg_ligand_similar_281,CHEMBL372243,0.625,n1(c(cc2c1cccc2OC)CNC(=O)CC)C(=O)c1ccc(cc1)Cl
2y5h,1lpg_ligand_similar_282,CHEMBL93050,0.625,n1(c(cc2c1ccc(c2)OCc1ccccc1)C(=O)OCc1cc(C(=N)N)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_289,CHEMBL2098129,0.623288,FC(F)(F)Oc1ccc2[nH]c(cc2c1)C(=O)NC1CCCCC1
2y5h,1lpg_ligand_similar_29,CHEMBL328562,0.792857,n1(c(cc2c1cccc2O)C(=O)NCc1c2c(ccc1)cccc2)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_290,CHEMBL1760656,0.622754,C1(CNC(=O)c2n(c3ccc(cc3c2)C#N)Cc2cc(ccc2OC)OC(F)(F)F)(CO)CC1
2y5h,1lpg_ligand_similar_292,CHEMBL2028012,0.622378,c1(ccc2c(c1)cc(n2C)CN(CC=C=C)C)OCc1ccccc1
2y5h,1lpg_ligand_similar_295,CHEMBL180080,0.621795,c1(n(c2cc(OC)ccc2)c2c(c1)cccc2)C(=O)NC1CCN(CC1)C(C)C
2y5h,1lpg_ligand_similar_296,CHEMBL4101312,0.621212,c1cc(cc2c1[nH]c(c2)C(=O)N)OCc1ccccc1
2y5h,1lpg_ligand_similar_298,CHEMBL3085936,0.620915,c1c(n(Cc2ccc(cc2)Cl)c2c1cccc2)C(=O)N1CCC(CC1)C(=O)NCc1ccccc1
2y5h,1lpg_ligand_similar_299,CHEMBL3085923,0.620915,c1c(n(Cc2ccc(cc2)Cl)c2c1cccc2)C(=O)N1CCC(CC1)C(=O)N(Cc1ccccc1)C
2y5h,1lpg_ligand_similar_30,CHEMBL93193,0.792857,n1(c(cc2c1cccc2O)C(=O)NCc1cc2c(cc1)cccc2)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_300,CHEMBL4081603,0.62,n1(c(ccc1)C(=O)N1CCC(CC1)C(=O)NCCC)Cc1ccc(cc1)OC
2y5h,1lpg_ligand_similar_303,CHEMBL60835,0.619632,c1([nH]c2c(c1)cccc2)C(=O)N[C@H](C(=O)NCCNc1ccc(OCc2ccccc2)cc1)CC(C)C
2y5h,1lpg_ligand_similar_304,CHEMBL3438064,0.619048,COc1ccc2[nH]c(cc2c1)C(=O)NCC1(N)CCCCC1
2y5h,1lpg_ligand_similar_305,CHEMBL2022926,0.619048,c1(ccc2c(c1)cc(n2C)CN(CC=C=C)C)OCc1ccccc1.C(=O)(C(=O)O)O
2y5h,1lpg_ligand_similar_306,CHEMBL2022925,0.619048,c1(ccc2c(c1)cc(n2C)CN(CC#CC)C)OCc1ccccc1.C(=O)(C(=O)O)O
2y5h,1lpg_ligand_similar_310,CHEMBL3085932,0.618421,c1c(n(Cc2ccc(cc2)C(F)(F)F)c2c1cccc2)C(=O)N1CCC(CC1)C(=O)N(Cc1ccccc1)C
2y5h,1lpg_ligand_similar_312,CHEMBL496616,0.616883,c1(ccc2c(c1)cc([nH]2)C(=O)N1CCC(C1)O)OC1CCN(CC1)C(C)C
2y5h,1lpg_ligand_similar_318,CHEMBL483672,0.615854,n1(CC(F)(F)F)c2ccc(cc2cc1C(=O)N1CCOCC1)OC1CCN(CC1)C1CCC1
2y5h,1lpg_ligand_similar_32,CHEMBL91848,0.792857,n1(c(cc2c1cccc2O)C(=O)NCc1ccccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_321,CHEMBL1309113,0.614865,O(c1c2c([nH]c(c2)C(=O)NCCc2ccccc2)ccc1)C
2y5h,1lpg_ligand_similar_323,CHEMBL3085924,0.5875,c1c(n(Cc2ccc(cc2)[N+](=O)[O-])c2c1cccc2)C(=O)N1CCC(CC1)C(=O)N(Cc1ccccc1)C
2y5h,1lpg_ligand_similar_325,CHEMBL359721,0.614379,n1(c(cc2c1cccc2)C(=O)NC1CCN(CC1)C(C)C)Cc1cc(Cl)ccc1
2y5h,1lpg_ligand_similar_327,CHEMBL19938,0.614286,c1(n(c2c(c1)cc(cc2)O)C)C(=O)Nc1ccccc1
2y5h,1lpg_ligand_similar_328,CHEMBL19899,0.614286,c1(n(c2c(c1)cc(cc2)O)C)C(=O)N(c1ccccc1)C
2y5h,1lpg_ligand_similar_331,CHEMBL496617,0.612903,c1(ccc2c(c1)cc([nH]2)C(=O)N1CCCC(C1)(F)F)OC1CCN(CC1)C(C)C
2y5h,1lpg_ligand_similar_332,CHEMBL385585,0.612022,c1(ccc2n(c(cc2c1)C(=O)NS(=O)(=O)c1cc(ccc1)C(F)(F)F)Cc1cccc(c1)C(F)(F)F)OCc1ccccc1
2y5h,1lpg_ligand_similar_334,CHEMBL1438752,0.611511,O=C(NCc1n(c2c(c1)cccc2)C)c1ccc(OC)cc1
2y5h,1lpg_ligand_similar_336,CHEMBL1358797,0.611111,O(c1cc2[nH]c(cc2cc1)C(=O)NCCc1ccccc1)C
2y5h,1lpg_ligand_similar_338,CHEMBL1546465,0.610738,O=C(N1CCC(CC1)Cc1ccccc1)c1[nH]c2c(c1)cc(OC)cc2
2y5h,1lpg_ligand_similar_339,CHEMBL1446307,0.610738,O(c1c(OC)cc(C(=O)NCc2n(c3c(c2)cccc3)CC)cc1OC)C
2y5h,1lpg_ligand_similar_34,CHEMBL316902,0.789116,n1(c(cc2c1cccc2O)C(=O)NCc1cc(cc(c1)OC)OC)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_340,CHEMBL562147,0.610738,c1c(nc2c(c1)cc(cc2)OC1CCN(CC1)C(C)C)C(=O)N1CCC(CC1)OC
2y5h,1lpg_ligand_similar_348,CHEMBL3973794,0.608696,CCOc1cccc2[nH]c(cc12)C(=O)NCCCCCC(=O)Nc1ccccc1N
2y5h,1lpg_ligand_similar_350,CHEMBL37341,0.608392,c1([nH]c2c(c1)cccc2)C(=O)NCCc1c2cc(ccc2ccc1)OC
2y5h,1lpg_ligand_similar_353,CHEMBL3085920,0.607843,c1c(n(Cc2ccc(cc2)Cl)c2c1cccc2)C(=O)N1CCC(CC1)C(=O)N(C)C
2y5h,1lpg_ligand_similar_357,CHEMBL161050,0.607843,[nH]1c(cc2c1c(OCc1ccccc1)ccc2)C(=O)NCCN(CC)CC
2y5h,1lpg_ligand_similar_358,CHEMBL3237117,0.607595,c1c(cc2c(c1)c(c([nH]2)C(=O)NCCc1ccc(cc1)N(C)C)CC)OC
2y5h,1lpg_ligand_similar_364,CHEMBL1624154,0.606897,O(c1c2c([nH]c(c2)C(=O)NCc2ccccc2)cc(OC)c1OC)C
2y5h,1lpg_ligand_similar_365,CHEMBL1599383,0.606897,O(c1c2c([nH]c(c2)C(=O)N(Cc2ccccc2)C)cc(OC)c1OC)C
2y5h,1lpg_ligand_similar_366,CHEMBL1524269,0.606897,O=C(Nc1ccc(OC)cc1)c1n(c2c(c1)cc(cc2)C)C
2y5h,1lpg_ligand_similar_367,CHEMBL1534552,0.606897,O=C(Nc1ccc(cc1)C(=O)OC)c1n(c2c(c1)cc(cc2)C)C
2y5h,1lpg_ligand_similar_369,CHEMBL335894,0.606667,n1(c(cc2c1ccc(c2)Cl)C(=O)O)Cc1ccc(OCc2ccccc2)cc1
2y5h,1lpg_ligand_similar_371,CHEMBL274684,0.606667,c1(n(c2c(c1)cc(cc2)O)C)C(=O)N(c1ccccc1)CCCCCC
2y5h,1lpg_ligand_similar_373,CHEMBL4068335,0.605839,c1cc(cc2c1[nH]c(c2)C(=O)N)OCc1cc(ccc1)C(=O)O
2y5h,1lpg_ligand_similar_377,CHEMBL1710687,0.604938,O=C(N[C@@H](Cc1ccccc1)C(=O)O)c1n(c2c(c1)cc(OC)cc2)C
2y5h,1lpg_ligand_similar_380,CHEMBL1258873,0.60479,c1(ccc2c(c1)cc1n2CCN(C1=O)C)OC1CCN(CC1)C(C)C
2y5h,1lpg_ligand_similar_389,CHEMBL3085941,0.603896,c1c(n(Cc2ccc(cc2)Cl)c2c1cccc2)C(=O)N1CCC(CC1)C(=O)NCC1CCN(CC1)C
2y5h,1lpg_ligand_similar_392,CHEMBL3139053,0.603774,C1N(CCN(C1)c1c(cccc1)OC)CCCCNC(=O)c1cc2c([nH]1)ccc(c2)OCCF
2y5h,1lpg_ligand_similar_393,CHEMBL2347935,0.60274,C1C2CC3CC1CC(C2)(C3)NC(=O)c1[nH]c2cc(ccc2c1)OC
2y5h,1lpg_ligand_similar_395,CHEMBL1363842,0.602649,O=C(Nc1c(OCC)cccc1)c1n(c2c(c1)cc(cc2)C)C
2y5h,1lpg_ligand_similar_397,CHEMBL287343,0.602649,n1(c(cc2c1cccc2OC)CNC(=O)CC)c1ccccc1
2y5h,1lpg_ligand_similar_399,CHEMBL3127974,0.602484,C(=O)(N1CCOCC1)c1n(c2c(c1)cc(cc2)OCCCC1CCN(CC1)Cc1ccccc1)C
2y5h,1lpg_ligand_similar_4,CHEMBL1190843,0.91791,n1(c(cc2c1ccc(c2)OC)C(=O)NCc1ccc([N+](C)(C)C)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_40,CHEMBL307196,0.787234,n1(c(cc2c1cccc2O)C(=O)NCc1cc(cc(c1)C)C)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_400,CHEMBL1258754,0.60241,c1(ccc2c(c1)cc1n2CCNC1=O)OC1CCN(CC1)C(C)C
2y5h,1lpg_ligand_similar_403,CHEMBL1592640,0.601307,O(c1c2c([nH]c(c2)C(=O)NCCc2ccccc2)cc(OC)c1OC)C
2y5h,1lpg_ligand_similar_404,CHEMBL419784,0.601307,c1([nH]c2c(c1)ccc(c2)O)C(=O)N1CCC(CC1)OCc1ccccc1
2y5h,1lpg_ligand_similar_406,CHEMBL3085779,0.601266,c1c(n(Cc2ccc(cc2)Cl)c2c1cccc2)C(=O)N1CCC(CC1)C(=O)NCc1ccncc1
2y5h,1lpg_ligand_similar_41,CHEMBL76987,0.787234,n1(c(cc2c1cccc2O)C(=O)NCc1cc(ccc1)C)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_42,CHEMBL319753,0.783784,n1(c(cc2c1cccc2O)C(=O)NCc1cc(C(=O)OC)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_44,CHEMBL1195362,0.78169,n1(c(cc2c1ccc(c2)Br)C(=O)NCc1ccc([N+](C)(C)C)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_45,CHEMBL327408,0.78169,n1(c(cc2c1cccc2O)C(=O)NCc1ccc(C(=N)N)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_46,CHEMBL94490,0.78,n1(c(cc2c1ccc(c2OC)OC)C(=O)NCc1ccncc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_47,CHEMBL93255,0.777778,n1(c(cc2c1cccc2)C(=O)NCc1cc(C(=N)N)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_5,CHEMBL1190596,0.909091,n1(c(cc2c1cccc2OCc1ccccc1)C(=O)NCc1ccc([N+](C)(C)C)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_50,CHEMBL1186122,0.776224,n1(c(cc2c1ccc(c2)F)C(=O)NCc1ccc(N(C)C)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_51,CHEMBL93316,0.773973,n1(c(cc2c1cccc2O)C(=O)NCc1cc(C(=O)O)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_56,CHEMBL328391,0.766423,n1(c(cc2c1cccc2)C(=O)NCc1cc(C(=O)N)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_58,CHEMBL1198638,0.730263,n1(c(cc2c1ccc([N+](=O)[O-])c2)C(=O)NCc1ccc([N+](C)(C)C)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_59,CHEMBL1190845,0.765517,n1(c(cc2c1cccc2C)C(=O)NCc1ccc([N+](Cc2ccccc2)(C)C)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_6,CHEMBL1183779,0.899281,n1(c(cc2c1ccc(c2)OCc1ccccc1)C(=O)N[C@@H](c1ccccc1)C)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_60,CHEMBL554407,0.765517,n1(c(cc2c1ccc(c2)Br)C(=O)NCc1ccc([N+](C)(C)C)cc1)Cc1cc(C(=N)N)ccc1.C(C(=O)[O-])(F)(F)F
2y5h,1lpg_ligand_similar_61,CHEMBL329359,0.765517,n1(c(cc2c1cccc2O)C(=O)NCc1nccc2c1cccc2)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_63,CHEMBL92796,0.765517,n1(c(cc2c1cccc2O)C(=O)NCc1ncccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_64,CHEMBL91705,0.762238,n1(c(cc2c1cccc2C)C(=O)NCc1ccc(cc1)O)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_65,CHEMBL1190716,0.761905,n1(c(cc2c1cccc2Br)C(=O)NCc1ccc([N+](C)(C)C)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_67,CHEMBL450874,0.760274,n1(c(cc2c1ccc(c2)F)C(=O)NCc1ccc(N(C)C)cc1)Cc1cc(C(=N)N)ccc1.C(C(=O)O)(F)(F)F
2y5h,1lpg_ligand_similar_73,CHEMBL541659,0.75,n1(c(cc2c1cccc2C)C(=O)NCc1ccc([N+](Cc2ccccc2)(C)C)cc1)Cc1cc(C(=N)N)ccc1.C(C(=O)[O-])(F)(F)F
2y5h,1lpg_ligand_similar_74,CHEMBL541153,0.75,n1(c(cc2c1ccc(c2)F)C(=O)NCc1ccc([N+](CC)(C)C)cc1)Cc1cc(C(=N)N)ccc1.C(C(=O)[O-])(F)(F)F
2y5h,1lpg_ligand_similar_75,CHEMBL328690,0.75,n1(c(cc2c1cccc2O)C(=O)NCc1cc(C(F)(F)F)cc(c1)C)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_76,CHEMBL307846,0.75,n1(c(cc2c1cccc2O)C(=O)NCc1cc(Cl)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_79,CHEMBL92942,0.75,n1(c(cc2c1cccc2O)C(=O)NCc1cc(C(F)(F)F)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_8,CHEMBL541150,0.890411,n1(c(cc2c1cccc2OCc1ccccc1)C(=O)NCc1ccc([N+](C)(C)C)cc1)Cc1cc(C(=N)N)ccc1.C(C(=O)[O-])(F)(F)F
2y5h,1lpg_ligand_similar_80,CHEMBL91870,0.75,n1(c(cc2c1ccc(c2)N)C(=O)NCc1ccc(C(=N)N)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_81,CHEMBL1195324,0.746667,n1(c(cc2c1ccc(c2)F)C(=O)NCc1ccc([N+](CC=C)(C)C)cc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_82,CHEMBL541405,0.746667,n1(c(cc2c1cccc2Br)C(=O)NCc1ccc([N+](C)(C)C)cc1)Cc1cc(C(=N)N)ccc1.C(C(=O)[O-])(F)(F)F
2y5h,1lpg_ligand_similar_83,CHEMBL330106,0.746479,n1(c(cc2c1cccc2C)C(=O)NCc1cc(C(=N)N)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_85,CHEMBL94869,0.744966,n1(c(cc2c1cccc2O)C(=O)NCc1cc(I)ccc1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_86,CHEMBL91797,0.744966,n1(c(cc2c1cccc2O)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_88,CHEMBL1196815,0.744681,c1(n(c2c(c1)cccc2)Cc1cc(C(=N)N)ccc1)C(=O)N(Cc1cc[n+](cc1)C)CC
2y5h,1lpg_ligand_similar_89,CHEMBL1190598,0.744681,n1(c(cc2c1cccc2)C(=O)NCc1cc[n+](cc1)C)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_91,CHEMBL1194272,0.743421,c1(n(c2c(c1Cl)cccc2)Cc1cc(C(=N)N)ccc1)C(=O)NCc1ccc([N+](C)(C)C)cc1
2y5h,1lpg_ligand_similar_92,CHEMBL552789,0.74,n1(c(cc2c1cccc2O)C(=O)NCc1c2c([n+](cc1)C)cccc2)Cc1cc(C(=N)N)ccc1.C(C(=O)[O-])(F)(F)F
2y5h,1lpg_ligand_similar_97,CHEMBL94773,0.736111,n1(c(cc2c1cccc2C)C(=O)NCc1c2c(ncc1)cccc2)Cc1cc(C(=N)N)ccc1
2y5h,1lpg_ligand_similar_99,CHEMBL327562,0.735099,n1(c(cc2c1cccc2O)C(=O)NCc1cc(cc(c1)F)F)Cc1cc(C(=N)N)ccc1
2y5h,1mq6_ligand_similar_11,CHEMBL226825,0.826271,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(C(=N)C)C
2y5h,1mq6_ligand_similar_12,CHEMBL437546,0.822785,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(C(=N)N)C
2y5h,1mq6_ligand_similar_15,CHEMBL450012,0.802372,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N1CCN=C1C
2y5h,1mq6_ligand_similar_16,CHEMBL388142,0.796537,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N
2y5h,1mq6_ligand_similar_18,CHEMBL227223,0.795745,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)NCC
2y5h,1mq6_ligand_similar_2,CHEMBL226564,0.982979,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(CC)C1=NCCO1
2y5h,1mq6_ligand_similar_21,CHEMBL227145,0.792373,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)NC(C)C
2y5h,1mq6_ligand_similar_22,CHEMBL387857,0.783784,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(C)C1=NCCC1
2y5h,1mq6_ligand_similar_23,CHEMBL389210,0.782427,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(c1ncc[nH]1)C
2y5h,1mq6_ligand_similar_24,CHEMBL375264,0.780992,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N1CCOCC1
2y5h,1mq6_ligand_similar_27,CHEMBL227249,0.780083,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(CC(O)(C)C)C
2y5h,1mq6_ligand_similar_28,CHEMBL227248,0.780083,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(CC(O)C)C
2y5h,1mq6_ligand_similar_3,CHEMBL427276,0.978814,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(C(C)(C)C)C1=NCCO1
2y5h,1mq6_ligand_similar_35,CHEMBL227307,0.765182,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(S(=O)(=O)C)C
2y5h,1mq6_ligand_similar_37,CHEMBL389638,0.762646,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N1CC(=O)NC1=N
2y5h,1mq6_ligand_similar_38,CHEMBL227196,0.761134,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N1CCC(CC1)O
2y5h,1mq6_ligand_similar_40,CHEMBL226775,0.755556,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N1CCN=C1SC
2y5h,1mq6_ligand_similar_45,CHEMBL226826,0.726562,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)n1ccnc1
2y5h,1mq6_ligand_similar_46,CHEMBL390055,0.71374,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(C)C(=O)NCCC(=O)O
2y5h,1mq6_ligand_similar_47,CHEMBL226827,0.71374,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)n1ccnc1C
2y5h,1mq6_ligand_similar_48,CHEMBL390969,0.712644,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)n1ccnc1N
2y5h,1mq6_ligand_similar_49,CHEMBL427421,0.704545,CNc1nccn1Cc1c(Cl)c(sc1)C(=O)Nc1c(OC)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1
2y5h,1mq6_ligand_similar_5,CHEMBL226668,0.966527,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(C)C1=NC(=O)CO1
2y5h,1mq6_ligand_similar_50,CHEMBL226879,0.699248,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)n1ccnc1NCC
2y5h,1mq6_ligand_similar_52,CHEMBL227171,0.692946,C1N(CCN(C1)Cc1csc(c1Cl)C(=O)Nc1c(cc(cc1)Cl)C(=O)Nc1ncc(cc1)Cl)C
2y5h,1mq6_ligand_similar_53,CHEMBL227172,0.684647,C1N(CCN(C1)Cc1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ccc(cc1)Cl)C
2y5h,1mq6_ligand_similar_58,CHEMBL243612,0.602459,c1c(ccc(c1)NC(=O)c1cc(ccc1NC(=O)c1c(Cl)c(cs1)CN(C)CC(=O)OCC)Cl)Cl
2y5h,1mq6_ligand_similar_6,CHEMBL226616,0.958506,C(c1csc(c1Cl)C(=O)Nc1c(cc(cc1OC)Cl)C(=O)Nc1ncc(cc1)Cl)N(C1=NC(CO1)C)CC
2y5h,1z6e_ligand_similar_103,CHEMBL265087,0.650735,c1(nn(c2c1CCN(C2=O)c1ccc(cc1)c1ccccc1CN1CCN(CC1)C)c1ccc2c(c1)c(no2)N)C(F)(F)F
2y5h,1z6e_ligand_similar_105,CHEMBL399332,0.65,N1(C(=O)c2cc(nn2c2ccc3c(c2)c(no3)N)C(=O)N)c2ccc(c3ccccc3CN3CCCC3)cc2CC1
2y5h,1z6e_ligand_similar_108,CHEMBL428982,0.644928,c1(nn(c2c1CCN(C2=O)c1ccc(cc1)c1ccccc1CN1CCOCC1)c1ccc2c(c1)c(no2)N)C(F)(F)F
2y5h,1z6e_ligand_similar_109,CHEMBL213888,0.644928,c1(nn(c2c1CCN(C2=O)c1ccc(cc1)c1ccccc1CN1CCC(CC1)O)c1ccc2c(c1)c(no2)N)C(F)(F)F
2y5h,1z6e_ligand_similar_11,CHEMBL445391,0.931707,c1(n(nc(c1)C(F)(F)F)c1cc2c(noc2cc1)N)C(=O)Nc1ccc(n2c(ncc2)C)cc1
2y5h,1z6e_ligand_similar_111,CHEMBL398517,0.642599,c1(ccccc1S(=O)(=O)C)c1cc2c(cc1)N(C(=O)c1cc(nn1c1ccc3c(c1)c(no3)N)C(F)(F)F)CCC2=O
2y5h,1z6e_ligand_similar_112,CHEMBL398518,0.642599,c1(ccccc1S(=O)(=O)C)c1cc2c(cc1)N(C(=O)c1cc(nn1c1ccc3c(c1)c(no3)N)C(F)(F)F)CCC2O
2y5h,1z6e_ligand_similar_113,CHEMBL378222,0.642599,c1(nn(c2c1CCN(C2=O)c1ccc(cc1)c1ccccc1CN1C[C@H](CC1)O)c1ccc2c(c1)c(no2)N)C(F)(F)F
2y5h,1z6e_ligand_similar_117,CHEMBL20438,0.629956,c1(n(nc(c1)C(F)(F)F)c1cc2c(cc(cc2)Cl)cc1)C(=O)Nc1c(cc(C(=N)N(C)C)cc1)F
2y5h,1z6e_ligand_similar_118,CHEMBL385679,0.628788,c1(nn(c2c1CCN(C2=O)c1ccc(cc1)c1ccccc1CN(C)C)c1ccc2c(c1)c(no2)N)C
2y5h,1z6e_ligand_similar_119,CHEMBL250985,0.623239,c1(ccccc1S(=O)(=O)C)c1cc2c(cc1)N(C(=O)c1cc(nn1c1ccc3c(c1)c(no3)N)C(F)(F)F)CCO2
2y5h,1z6e_ligand_similar_12,CHEMBL179964,0.858447,c1(n(nc(c1)C(F)(F)F)c1cc2c(noc2cc1)N)C(=O)Nc1c(cc(c2n(ccn2)C)cc1)F
